sentence,label
共青团广东省第十四届委员会第四次全体会议在穗召开,0
青春建功大九江！共青团九江市第十八次代表大会召开,1
共青团如皋市人民法院第一届委员会选举大会26日召开,0
共青团新媒体：让信仰厚植青年心中,1
共青团与人大代表、政协委员面对面青春畅言，代表委员倾听,1
川渝共青团发布合作清单,0
陕西共青团颁新规：打造“青”字号品牌推动秦岭保护,1
共青团中央和钟南山院士双“点赞”，这些青年不简单！,1
追授“全国优秀共青团员”名单,0
团省委召开全省共青团助力脱贫攻坚工作推进会,1
丹江口市乡村教师蔡明镜获“全国优秀共青团员”称号,1
共青团中央印发《关于加强团的全国和地方各级代表大会代表及,0
四川十个行业成立共青团工作指导和推进委员会,0
湖南共青团六一节创新公益直播关爱留守儿童成长,1
共青团中央账号竟被PS，称“95%美国人不配活着”,-1
抗洪一线的共青团巡堤查险不能光靠拼体力“蛮干”江西：青年突击队善谋划科学抗洪,1
宿州共青团：助力脱贫攻坚有招儿,1
以吾辈青春护锦绣中华共青团组织动员团员青年投身战“疫,1
共青团推出“虚拟偶像”遭抵制,-1
共青团云南省委举办“直播好物节”助力脱贫攻坚与云品出滇,1
以更大决心、更大力度推动共青团改革向基层延伸,1
张艺兴续聘为湖南共青团宣传工作推广大使,1
我市优秀个人和集体受到共青团中央表彰,1
共青团安徽省委号召：青年“出列”逆水而行,0
王俊凯云端释放助力加油视频，和俊凯一起助力共青团直播,1
潘鹏带队赴德阳经开区调研共青团基层建设工作,0
共青团齐齐哈尔市委员会：争做战“疫”急先锋,1
共青团海南省委常委扩大会议深入学习领会习近平总书记五四寄语精神,1
共青团中央开展“让青春为祖国绽放”网上主题团日活动,1
建设青年身边的共青团当好改革的青春答卷人,1
吉林农业大学彭雨石同志荣获“全国优秀共青团干部”荣誉称号,1
江西崇义县委书记邱凌重回共青团系统，任团省委副书记,0
祝贺！孙颖莎龚翔宇被评为全国优秀共青团员,1
温州共青团纪念五四运动101周年主题团日活动举行,1
共青团中央表彰枣庄这些优秀个人和集体榜上有名,1
团委书记带货啦！“这里最青岛”共青团援企助销直播周六相约,1
为团旗献芳华​记东航“全国优秀共青团干部”丁珏,1
海航榜样：民航西南地区优秀共青团干部岳修峰,1
中共重新巩固马克思主义共青团规定每年培养二十万接班人,0
共抗疫情，江苏共青团倡议@每一位江苏团员青年，拒绝,0
我为烟台代言，共青团陪你逛烟台,1
共青团：用行动构筑“青春堤坝”,1
“共青团号”助力高考，彰显民生担当大情怀,1
辽宁共青团电商助农活动启动,1
陕西共青团发布规划：打造“青”字号品牌推动秦岭保护,1
王济民在共青团十堰市委五届四次全体扩大会议上强调：围绕,0
滨海新区共青团组织、团员、团干部和先进青年获得多项荣誉,1
武汉某医院有尸体无人处理情况共青团中央辟谣,-1
共青团中央全国少工委发布工作指引大力加强新时代学生团员、少先队员劳动教育,1
共青团中央、人力资源社会保障部关于命名表彰第20届全国青年岗位能手的决定,0
共青团广泛组织动员青年志愿者投身疫情防控,1
共青团大连市委书记张延松挂任贵州六盘水市委常委、副市长,0
75后陈屿拟任共青团海南省委书记,0
一支部一特色打造有温度的共青团,1
共青团中央深入学习贯彻习近平总书记重要讲话精神就当前疫情,1
迎接第八次全国少代会共青团、少先队组织多措并举增强少先队员光荣感,1
西安翻译学院召开“让青春为祖国绽放”2019年度共青团工作创先,1
共青团吴堡县委在车家塬村开展纪念建党99周年主题活动,1
厦门共青团组织114支青年突击队冲锋抗疫一线,1
划重点！共青团服务青年发展重点领域和重点群体工作指引！,0
共青团中山市第十九次代表大会举行，选举产生新一届团市委,0
北京市政协共青团青联界别举办“五四”团结联谊活动吉林参加,1
湖南共青团举行多校联合“云招聘”,0
共青团烟台白石肛肠医院委员会成立大会隆重举行,1
我省一批团员和团组织受到共青团中央表彰,1
让红领巾更加鲜艳共青团中央、全国少工委举办网上主题队,1
共青团中央、人社部命名表彰第20届全国青年岗位能手,1
聚焦主责主业服务中心大局共青团徐州市十九届五次全委扩大会议召开,0
结合实际真抓实改全国总工会、共青团中央、全国妇联在主题教育中扎实推进整改落实,1
共青团北京市委书记易人国内,0
重复稿件，不发上海共青团“四史”在校园红色地图发布150余个项目等你打卡,0
共青团中山市第十九次代表大会举行，选举产生新一届团市委领导班子,0
扶助青年就业创业、助力乡村振兴万达开三地共青团共同实施六大合作项目,1
共青团组织发动85万名志愿者参与疫情防控工作,1
共青团中央举办网上主题团日活动,1
重点共青团图书推荐,0
“深化拓展'莱西经验'共青团、市青联乡村行”活动在莱西市举行,1
新时代共青团宣传思想文化工作这样干！,0
全市各级共青团、少先队组织学习习近平总书记“六一”寄语精神深学细悟细照笃行,1
山东大学共青团：助学子练就职海“畅游”本领,1
共青团“千校万岗”活动帮助86万名大学生实现就业,1
共青团中央、全国青联追授梁小霞同志“中国青年五四奖章”,1
唯一高考专列开行该专列名为高考专列共青团号,0
共青团嘉兴市委八届三次全体扩大会议召开,0
共青团上海市体育局第十三次代表大会今举行,0
浙江义乌：让共青团触手可及,1
内蒙古共青团：就业路上“一个都不能少”,1
共青团北京市委员会所属事业单位2020年公开招聘工作人员公告,0
加强共青团阵地建设促进青年凝聚力,1
华南理工大学广州学院在2020年广东省共青团系列评优中喜获,1
共青团中央下属两公司将划拨光大回应：未接通知,0
国家海洋局、共青团中央联合印发创建海洋系统青年文明号活动,1
秦宜智当选共青团中央书记处第一书记,1
今日头条大战腾讯共青团中央卷入站队,0
借机搅局「共青团中央」推特发敏感调查,-1
美图公司助力共青团中央特别关爱行动为染疫青少年加油打气,1
共青团中央提醒：机关单位微信办公有风险,-1
秦宜智担任共青团中央书记处第一书记,1
共青团中央与京东集团合力推进农村青年电商培育工程,1
两微、知乎、云村、B站……共青团中央为何都要入驻,0
Zara疑似声援乱港分子共青团中央官微：勿做帮凶,-1
被视为鲁炜“余毒”共青团中央书记传被停职,-1
弘扬传统文化之美共青团中央与哔哩哔哩共同发起“中国华服日”,1
滴滴90后女司机抗疫“逆行”获共青团中央表彰,1
习近平欲让所有共青团中央出身的干部都在十九大上胆颤心惊,-1
中国共青团中央呼吁抵制香港挺占中艺人,-1
中央巡视组向共青团中央反馈专项巡视情况,0
共青团中央部署加强基层服务型团组织建设工作,1
共青团中央改革：身子沉下去，思路跟上来,0
共青团中央已开通微博微信构建网上新平台,1
中美百年对比图刷屏共青团中央官微惹争议,-1
共青团中央官方账号称95%美国人不配活着官方辟谣,-1
接棒刘佳晨达娃次仁出任共青团中央统战部部长,1
共青团中央全国学联：解决学联学生会的突出问题,0
郎平、朱婷、惠若琪做客共青团中央谈女排精神,0
共青团中央2016年预算财政拨款减半,-1
共青团中央对口扶贫县山西石楼登《家乡好物》，一碗粥道杂粮粉等产品获赞,1
胡志明共青团中央委员会向古巴驻越副大使授予“年轻一代贡献”纪念章,1
酷狗联合新华社共青团中央举办毕业季宿舍演唱会让你毕业不孤单,1
视觉中国惹众怒，被共青团中央官微、新华社点名，248只基金躺,-1
共青团中央:“支那”之耻无有个人与国家之分,0
贺军科任共青团中央书记处常务书记图简历,0
徐晓委员代表共青团中央全国青联发言：给快递小哥多一份保障,1
人事观察尹德明转岗中国红十字会曾任职共青团中央22年,0
周小平当选共青团中央青少年新媒体协会常务理事,1
